No,User Name,Review Count,Review Time,Rating,Review Text,Cleaned_Readable,Cleaned_NLP
203.0,star phu,1,2025-11-08,5,"super comfortable room, we got snacks and so many pillows that made our sleep better than ever! soft bed, great bathroom. the facilities are just top level, lovin' it.","Super comfortable room, we got snacks and so many pillows that made our sleep better than ever! Soft bed, great bathroom. The facilities are just top level, lovin' it.",super comfortable room we got snacks and so many pillows that made our sleep better than ever soft bed great bathroom the facilities are just top level lovin it
204.0,Rindi Antika,1,2025-11-08,5,pengalaman yang sangat seru belajar table menner dan di hidangkan dari menu appetizer sampai dessert. semua makanannya enak,Pengalaman yang sangat seru belajar table menner dan di hidangkan dari menu appetizer sampai dessert. Semua makanannya enak,pengalaman yang sangat seru belajar table menner dan di hidangkan dari menu appetizer sampai dessert semua makanannya enak
205.0,Sujarno 1470,2,2025-12-25,5,Nyaman sihhh....cuma kamar lurang luas dikit. (Mbak fina),Nyaman sihh..cuma kamar lurang luas dikit. (mbak fina),nyaman sihhcuma kamar lurang luas dikit mbak fina
206.0,nudar fataha,7,2025-09-08,4,"sebenernya hotelnya enak bgt dari segi fasilitas dan lokasi, tapi mungkin aku lg sial krn pipa wastafel bocor. udh bilang ke resepsionis untuk dibenerin dan dibenerin, tapi besoknya bocor lagi hahah. lain kali mungkin dicek ulang kali ya, bisa layak ditempatin apa nggak. makanan buffet sarapan 3.5/5 lahh","Sebenernya hotelnya enak bgt dari segi fasilitas dan lokasi, tapi mungkin aku lg sial krn pipa wastafel bocor. Udh bilang ke resepsionis untuk dibenerin dan dibenerin, tapi besoknya bocor lagi hahah. Lain kali mungkin dicek ulang kali ya, bisa layak ditempatin apa nggak. Makanan buffet sarapan 3.5/5 lahh",sebenernya hotelnya enak bgt dari segi fasilitas dan lokasi tapi mungkin aku lg sial krn pipa wastafel bocor udh bilang ke resepsionis untuk dibenerin dan dibenerin tapi besoknya bocor lagi hahah lain kali mungkin dicek ulang kali ya bisa layak ditempatin apa nggak makanan buffet sarapan lahh
207.0,Dewi Anindita,9,2025-12-18,5,Bagus banget pelayanan nya.. Makanan nya enak the besy deh pokoknya.. Staffnya ramah banget apalagi mba Arvel.. Best deh..,Bagus banget pelayanan nya.. Makanan nya enak the besy deh pokoknya.. Staffnya ramah banget apalagi mba arvel.. Best deh..,bagus banget pelayanan nya makanan nya enak the besy deh pokoknya staffnya ramah banget apalagi mba arvel best deh
208.0,Visnu Bhawono,1,2025-12-18,4,"Ambien nya enak banget, service dan people nya layak merepresentasikan keramahan Yogya Sudah saya rekomen ke kerabat Terima kasih mbak Arvel","Ambien nya enak banget, service dan people nya layak merepresentasikan keramahan yogya sudah saya rekomen ke kerabat terima kasih mbak arvel",ambien nya enak banget service dan people nya layak merepresentasikan keramahan yogya sudah saya rekomen ke kerabat terima kasih mbak arvel
209.0,Bellinda Deak,1,2026-01-05,5,"pelayan nya bagus banget nyaman worth it, udah berkali kali kesini","Pelayan nya bagus banget nyaman worth it, udah berkali kali kesini",pelayan nya bagus banget nyaman worth it udah berkali kali kesini
210.0,benks,4,2025-11-08,5,"Kamar sangat aman Alhamdulillah Bfast enak semua, AC gada kendala Thnks April akan balik sini lagi","Kamar sangat aman alhamdulillah bfast enak semua, ac gada kendala thnks april akan balik sini lagi",kamar sangat aman alhamdulillah bfast enak semua ac gada kendala thnks april akan balik sini lagi
211.0,wahyu wardhana,1,2025-12-25,5,Pelayanan mas Adit sangat membantu mengambilkan makanan dan minuman di Rustik Restoran yang tentunya Rasanya enak-enak semua,Pelayanan mas adit sangat membantu mengambilkan makanan dan minuman di rustik restoran yang tentunya rasanya enak-enak semua,pelayanan mas adit sangat membantu mengambilkan makanan dan minuman di rustik restoran yang tentunya rasanya enakenak semua
212.0,Arini Ariawan,35,2025-12-18,5,pengalaman menginap yang menyenangkan. kamar bersih dng fasilitas smart room. Keramahan petugas juga top..,Pengalaman menginap yang menyenangkan. Kamar bersih dng fasilitas smart room. Keramahan petugas juga top..,pengalaman menginap yang menyenangkan kamar bersih dng fasilitas smart room keramahan petugas juga top
213.0,Griya Antasari,6,2025-10-08,5,"hotel nyaman, mewah, dan breakfastnya mantap, mesti coba kalo lagi di jogja pelayananya sangat ramah terutama sama jeng Arvel cantik, di Rustic resto nya makanan berlimpah","Hotel nyaman, mewah, dan breakfastnya mantap, mesti coba kalo lagi di jogja pelayananya sangat ramah terutama sama jeng arvel cantik, di rustic resto nya makanan berlimpah",hotel nyaman mewah dan breakfastnya mantap mesti coba kalo lagi di jogja pelayananya sangat ramah terutama sama jeng arvel cantik di rustic resto nya makanan berlimpah
214.0,Kurniawan Risky,3,2025-12-08,5,Sangat memuaskan dengan kenyamanan ekstra dan makananya enak tempatnya nyaman poll privat gym tersedia the bestttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt,Sangat memuaskan dengan kenyamanan ekstra dan makananya enak tempatnya nyaman poll privat gym tersedia the bestt,sangat memuaskan dengan kenyamanan ekstra dan makananya enak tempatnya nyaman poll privat gym tersedia the bestt
215.0,Bayu Zzzt,1,2025-11-08,5,"Hotel sangat nyaman, sarapan enak tempatnya nyaman, dekat dengan Tugu Jogja, jalan2 jg nyaman. Petugas resto nya juga ramah. Untuk kak Titus dan kak Walody Terimakasih.","Hotel sangat nyaman, sarapan enak tempatnya nyaman, dekat dengan tugu jogja, jalan2 jg nyaman. Petugas resto nya juga ramah. Untuk kak titus dan kak walody terimakasih.",hotel sangat nyaman sarapan enak tempatnya nyaman dekat dengan tugu jogja jalan jg nyaman petugas resto nya juga ramah untuk kak titus dan kak walody terimakasih
216.0,Helmi Mahendra,5,2025-09-08,5,"Makan di restoran hotel ini bikin betah, Makanannya enak, banyak variasi dan suasana santai. Special thanks untuk Mbak Fina yang super friendly, selalu senyum, dan cepat tanggap.","Makan di restoran hotel ini bikin betah, makanannya enak, banyak variasi dan suasana santai. Special thanks untuk mbak fina yang super friendly, selalu senyum, dan cepat tanggap.",makan di restoran hotel ini bikin betah makanannya enak banyak variasi dan suasana santai special thanks untuk mbak fina yang super friendly selalu senyum dan cepat tanggap
217.0,Kokok Rahmanda,9,2025-08-08,5,"1. Pelayanan dan fasilitas yang prima dan memberikan rasa kenyamanan bagi tamu. 2. Menu breakfast, lunch dan dinnernya memanjakan lidah. 3. Penyampaian Safety Induction di awal event di ruang-ruang meeting room melengkapi rasa aman dan nyaman serta kepastian perlindungan yang diberikan oleh management sebagai mitigasi dan kesiapsiagaan dalam menghadapi bahaya tepat dan saya mengapresiasi, bahwa Harper berpartisipasi dalam mainstream pengurangan risiko bencana.","1. Pelayanan dan fasilitas yang prima dan memberikan rasa kenyamanan bagi tamu. 2. Menu breakfast, lunch dan dinnernya memanjakan lidah. 3. Penyampaian safety induction di awal event di ruang-ruang meeting room melengkapi rasa aman dan nyaman serta kepastian perlindungan yang diberikan oleh management sebagai mitigasi dan kesiapsiagaan dalam menghadapi bahaya tepat dan saya mengapresiasi, bahwa harper berpartisipasi dalam mainstream pengurangan risiko bencana.",pelayanan dan fasilitas yang prima dan memberikan rasa kenyamanan bagi tamu menu breakfast lunch dan dinnernya memanjakan lidah penyampaian safety induction di awal event di ruangruang meeting room melengkapi rasa aman dan nyaman serta kepastian perlindungan yang diberikan oleh management sebagai mitigasi dan kesiapsiagaan dalam menghadapi bahaya tepat dan saya mengapresiasi bahwa harper berpartisipasi dalam mainstream pengurangan risiko bencana
218.0,V. Listanto,23,2025-08-08,5,"Menyenangkan sekali mendapatkan kesempatan untuk menginap di sini. Mukai dari kamar sudah dengan google smart assistant, mematikan dan menyalakan lampu hanya dengan voice command, seru sih. Sarapan juga menyenangkan, staffnya sangat helpful ya saat kami datang dengan infant, mereka tanggap menawarkan untuk mengambilkan minuman. Beberapa Staff kitchen dengan sangat ramah menawarkan kami beberapa menu baru hasil inovasi mereka, kami mencoba es wedang telang dengan lemon tang manisnya menurut kami pas, tidak over. Kami juga coba kreasi makanan dari tofu dengan saus mentai, mantap, makasih sudah menawarkan ke kami Vendi dan Vina. Sukses selalu.","Menyenangkan sekali mendapatkan kesempatan untuk menginap di sini. Mukai dari kamar sudah dengan google smart assistant, mematikan dan menyalakan lampu hanya dengan voice command, seru sih. Sarapan juga menyenangkan, staffnya sangat helpful ya saat kami datang dengan infant, mereka tanggap menawarkan untuk mengambilkan minuman. Beberapa staff kitchen dengan sangat ramah menawarkan kami beberapa menu baru hasil inovasi mereka, kami mencoba es wedang telang dengan lemon tang manisnya menurut kami pas, tidak over. Kami juga coba kreasi makanan dari tofu dengan saus mentai, mantap, makasih sudah menawarkan ke kami vendi dan vina. Sukses selalu.",menyenangkan sekali mendapatkan kesempatan untuk menginap di sini mukai dari kamar sudah dengan google smart assistant mematikan dan menyalakan lampu hanya dengan voice command seru sih sarapan juga menyenangkan staffnya sangat helpful ya saat kami datang dengan infant mereka tanggap menawarkan untuk mengambilkan minuman beberapa staff kitchen dengan sangat ramah menawarkan kami beberapa menu baru hasil inovasi mereka kami mencoba es wedang telang dengan lemon tang manisnya menurut kami pas tidak over kami juga coba kreasi makanan dari tofu dengan saus mentai mantap makasih sudah menawarkan ke kami vendi dan vina sukses selalu
219.0,KT budiluhur,1,2025-09-08,5,kamar super bersih tidak ada masalah AC pun dingin banget. overall rekomend kalau untuk berlibur soalnya dekat kalau mau kemana kemanaa . terimakasih pak wahyu dan mb April 🙏🏻,Kamar super bersih tidak ada masalah ac pun dingin banget. Overall rekomend kalau untuk berlibur soalnya dekat kalau mau kemana kemanaa. Terimakasih pak wahyu dan mb april,kamar super bersih tidak ada masalah ac pun dingin banget overall rekomend kalau untuk berlibur soalnya dekat kalau mau kemana kemanaa terimakasih pak wahyu dan mb april
220.0,Muhammad Habibil,1,2025-09-08,5,"Luar biasa pertama masuk dsambut dg welcome drink dan snack yang banyak bisa take away welcome drink kaya hahh di sediakan gelas plastik untuk tamu take away. Saya disini ikut acara meeting semua bagus, wifi juga kenceng,sarapan enak dan lengkap jajanan pasarnya oke. Receptionist membantu check in ramahh di kasih upgrade ke family kamarnya dan gratis terimakasih mb april","Luar biasa pertama masuk dsambut dg welcome drink dan snack yang banyak bisa take away welcome drink kaya hahh di sediakan gelas plastik untuk tamu take away. Saya disini ikut acara meeting semua bagus, wifi juga kenceng,sarapan enak dan lengkap jajanan pasarnya oke. Receptionist membantu check in ramahh di kasih upgrade ke family kamarnya dan gratis terimakasih mb april",luar biasa pertama masuk dsambut dg welcome drink dan snack yang banyak bisa take away welcome drink kaya hahh di sediakan gelas plastik untuk tamu take away saya disini ikut acara meeting semua bagus wifi juga kencengsarapan enak dan lengkap jajanan pasarnya oke receptionist membantu check in ramahh di kasih upgrade ke family kamarnya dan gratis terimakasih mb april
221.0,ayu setyaningrum,2,2025-10-08,5,"Lokasi hotel sangat strategis deket dgn tugu jogja dan pusat oleh2, tinggal jalan kaki ajaa dari hotel, oke bgt buat meeting dihotel ini. Stafnya juga membantu dan ramah sekali ya mba Arvel","Lokasi hotel sangat strategis deket dgn tugu jogja dan pusat oleh2, tinggal jalan kaki ajaa dari hotel, oke bgt buat meeting dihotel ini. Stafnya juga membantu dan ramah sekali ya mba arvel",lokasi hotel sangat strategis deket dgn tugu jogja dan pusat oleh tinggal jalan kaki ajaa dari hotel oke bgt buat meeting dihotel ini stafnya juga membantu dan ramah sekali ya mba arvel
222.0,Miftakhul Jannah [FV 2025],1,2025-11-08,5,"Pas pertama kali masuk hotel ini, kesannya mewah. Tempatnya bersih, wangi, dan suasananya nyaman. Petugas di resepsionis juga ramah Fasilitas sangat lengkap dan bagus","Pas pertama kali masuk hotel ini, kesannya mewah. Tempatnya bersih, wangi, dan suasananya nyaman. Petugas di resepsionis juga ramah fasilitas sangat lengkap dan bagus",pas pertama kali masuk hotel ini kesannya mewah tempatnya bersih wangi dan suasananya nyaman petugas di resepsionis juga ramah fasilitas sangat lengkap dan bagus
223.0,Lucky Strike,26,2025-10-08,5,"Hotel ini sangat luar biasa,saya baru pertama menginap di hotel ini,di antara beberapa hotel yang pernah kami kunjungi baru kali ini saya merasa lebih nyaman,tidur lelap,pelayanan rama tamah,bersih,di kamar ada smart roomnya juga ,semua sudah serba modern dan canggih,restorannya juga besar,bersih dan menu yang komplit enak dan fress,walaupun di menu nasgor ketika saya makan makreeeek termakan krikil,membuat gigi ngilu,tapi tidak masalah namanya juga kerikil nyelip di beras ketika dimasak jadi gak ketahuan,semua menu yang saya makan enak,kemarin yang pesan rekan saya tgl 18/ 09/2025.di lantai 6 ,no 615 .andai besuk liburan lagi masih kepingin menginap di hotel ini kembali.,semoga tetap baik dan sukses buat semuanya.👍👍","Hotel ini sangat luar biasa,saya baru pertama menginap di hotel ini,di antara beberapa hotel yang pernah kami kunjungi baru kali ini saya merasa lebih nyaman,tidur lelap,pelayanan rama tamah,bersih,di kamar ada smart roomnya juga,semua sudah serba modern dan canggih,restorannya juga besar,bersih dan menu yang komplit enak dan fress,walaupun di menu nasgor ketika saya makan makreek termakan krikil,membuat gigi ngilu,tapi tidak masalah namanya juga kerikil nyelip di beras ketika dimasak jadi gak ketahuan,semua menu yang saya makan enak,kemarin yang pesan rekan saya tgl 18/ 09/2025.di lantai 6,no 615.andai besuk liburan lagi masih kepingin menginap di hotel ini kembali.,semoga tetap baik dan sukses buat semuanya.",hotel ini sangat luar biasasaya baru pertama menginap di hotel inidi antara beberapa hotel yang pernah kami kunjungi baru kali ini saya merasa lebih nyamantidur lelappelayanan rama tamahbersihdi kamar ada smart roomnya juga semua sudah serba modern dan canggihrestorannya juga besarbersih dan menu yang komplit enak dan fresswalaupun di menu nasgor ketika saya makan makreek termakan krikilmembuat gigi ngilutapi tidak masalah namanya juga kerikil nyelip di beras ketika dimasak jadi gak ketahuansemua menu yang saya makan enakkemarin yang pesan rekan saya tgl di lantai no andai besuk liburan lagi masih kepingin menginap di hotel ini kembalisemoga tetap baik dan sukses buat semuanya
224.0,Vermanila Adila,5,2025-09-08,5,"Hotel nya bagusss banget jempollll 5. Kamarnya nyaman bersih petugas ramah semua, makanan enak bangetttttt..... next bisa kesini lagi.","Hotel nya baguss banget jempoll 5. Kamarnya nyaman bersih petugas ramah semua, makanan enak bangett.. Next bisa kesini lagi.",hotel nya baguss banget jempoll kamarnya nyaman bersih petugas ramah semua makanan enak bangett next bisa kesini lagi
